network,station,location,channel,longitude,latitude,elevation_m,sensitivity
AZ,RDM,,VM4,-116.847801,33.630001,1365.0,10.0
AZ,RDM,,VM5,-116.847801,33.630001,1365.0,10.0
AZ,RDM,,VM6,-116.847801,33.630001,1365.0,10.0
AZ,RDM,,VPB,-116.847801,33.630001,1365.0,10.0
AZ,TUBB,,HNE,-116.4091,33.2101,1000.0,402702.0
AZ,TUBB,,HNN,-116.4091,33.2101,1000.0,335585.0
AZ,TUBB,,HNZ,-116.4091,33.2101,1000.0,268468.0
AZ,PFO,,ACE,-116.459396,33.611698,1259.0,
AZ,PFO,,BH1,-116.459396,33.611698,1259.0,209773000.0
AZ,PFO,,BH2,-116.459396,33.611698,1259.0,209773000.0
AZ,PFO,,BHE,-116.459396,33.611698,1259.0,629313000.0
AZ,PFO,,BHN,-116.459396,33.611698,1259.0,629313000.0
AZ,PFO,,BHZ,-116.459396,33.611698,1259.0,629313000.0
AZ,PFO,,BL1,-116.459396,33.611698,1259.0,13110800.0
AZ,PFO,,BL2,-116.459396,33.611698,1259.0,13110800.0
AZ,PFO,,BLE,-116.459396,33.611698,1259.0,13110800.0
AZ,PFO,,BLN,-116.459396,33.611698,1259.0,13110800.0
AZ,PFO,,BLZ,-116.459396,33.611698,1259.0,13110800.0
AZ,PFO,,EH1,-116.459396,33.611698,1259.0,31430900.0
AZ,PFO,,EH2,-116.459396,33.611698,1259.0,31430900.0
AZ,PFO,,EHE,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,EHN,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,EHZ,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,ELE,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,ELN,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,ELZ,-116.459396,33.611698,1259.0,66912700.0
AZ,PFO,,HH1,-116.459396,33.611698,1259.0,210121000.0
AZ,PFO,,HH2,-116.459396,33.611698,1259.0,210121000.0
AZ,PFO,,HHE,-116.459396,33.611698,1259.0,629919000.0
AZ,PFO,,HHN,-116.459396,33.611698,1259.0,629919000.0
AZ,PFO,,HHZ,-116.459396,33.611698,1259.0,629919000.0
AZ,PFO,,HNE,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,HNN,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,HNZ,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,LCE,-116.459396,33.611698,1259.0,1000000.0
AZ,PFO,,LCQ,-116.459396,33.611698,1259.0,1.0
AZ,PFO,,LHE,-116.459396,33.611698,1259.0,627252000.0
AZ,PFO,,LHN,-116.459396,33.611698,1259.0,627252000.0
AZ,PFO,,LHZ,-116.459396,33.611698,1259.0,627252000.0
AZ,PFO,,LNE,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,LNN,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,LNZ,-116.459396,33.611698,1259.0,427894.0
AZ,PFO,,LOG,-116.459396,33.611698,1259.0,
AZ,PFO,,OCF,-116.459396,33.611698,1259.0,
AZ,PFO,,VCO,-116.459396,33.611698,1259.0,6.67
AZ,PFO,,VEA,-116.459396,33.611698,1259.0,1000.0
AZ,PFO,,VEC,-116.459396,33.611698,1259.0,1000.0
AZ,PFO,,VEP,-116.459396,33.611698,1259.0,6.67
AZ,PFO,,VKI,-116.459396,33.611698,1259.0,1.0
AZ,PFO,,VM0,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM1,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM2,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM3,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM4,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM5,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VM6,-116.459396,33.611698,1259.0,10.0
AZ,PFO,,VPB,-116.459396,33.611698,1259.0,10.0
AZ,SOL,,BHE,-117.248,32.841,245.0,629313000.0
AZ,SOL,,BHN,-117.248,32.841,245.0,629313000.0
AZ,SOL,,BHZ,-117.248,32.841,245.0,629313000.0
AZ,SOL,,HHE,-117.248,32.841,245.0,629919000.0
AZ,SOL,,HHN,-117.248,32.841,245.0,629919000.0
AZ,SOL,,HHZ,-117.248,32.841,245.0,629919000.0
AZ,SOL,,HNE,-117.248,32.841,245.0,855789.0
AZ,SOL,,HNN,-117.248,32.841,245.0,855789.0
AZ,SOL,,HNZ,-117.248,32.841,245.0,855789.0
AZ,SOL,,LCE,-117.248,32.841,245.0,1000000.0
AZ,SOL,,LCQ,-117.248,32.841,245.0,1.0
AZ,SOL,,LHE,-117.248,32.841,245.0,627252000.0
AZ,SOL,,LHN,-117.248,32.841,245.0,627252000.0
AZ,SOL,,LHZ,-117.248,32.841,245.0,627252000.0
AZ,SOL,,VCO,-117.248,32.841,245.0,6.67
AZ,SOL,,VEA,-117.248,32.841,245.0,1000.0
AZ,SOL,,VEC,-117.248,32.841,245.0,1000.0
AZ,SOL,,VEP,-117.248,32.841,245.0,6.67
AZ,SOL,,VHE,-117.248,32.841,245.0,510893000.0
AZ,SOL,,VHN,-117.248,32.841,245.0,510893000.0
AZ,SOL,,VHZ,-117.248,32.841,245.0,510893000.0
AZ,SOL,,VKI,-117.248,32.841,245.0,1.0
AZ,SOL,,VMU,-117.248,32.841,245.0,10.0
AZ,SOL,,VMV,-117.248,32.841,245.0,10.0
AZ,SOL,,VMW,-117.248,32.841,245.0,10.0
AZ,SOL,,VPB,-117.248,32.841,245.0,10.0
BC,AGSX,,HHE,-115.1605,32.2658,0.0,943990500.0
BC,AGSX,,HHN,-115.1605,32.2658,0.0,943990500.0
BC,AGSX,,HHZ,-115.1605,32.2658,0.0,943990500.0
BC,AGSX,,HNE,-115.1605,32.2658,0.0,641728.53
BC,AGSX,,HNN,-115.1605,32.2658,0.0,640964.86
BC,AGSX,,HNZ,-115.1605,32.2658,0.0,641991.64
AZ,TRO,,ACE,-116.4257,33.5234,2628.0,
AZ,TRO,,BHE,-116.4257,33.5234,2628.0,629313000.0
AZ,TRO,,BHN,-116.4257,33.5234,2628.0,629313000.0
AZ,TRO,,BHZ,-116.4257,33.5234,2628.0,629313000.0
AZ,TRO,,EH1,-116.4257,33.5234,2628.0,20946200.0
AZ,TRO,,EH2,-116.4257,33.5234,2628.0,20946200.0
AZ,TRO,,EHE,-116.4257,33.5234,2628.0,155911000.0
AZ,TRO,,EHN,-116.4257,33.5234,2628.0,155911000.0
AZ,TRO,,EHZ,-116.4257,33.5234,2628.0,155911000.0
AZ,TRO,,ELE,-116.425697,33.523399,2628.0,2619370.0
AZ,TRO,,ELN,-116.425697,33.523399,2628.0,2619370.0
AZ,TRO,,ELZ,-116.425697,33.523399,2628.0,2532050.0
AZ,TRO,,HHE,-116.4257,33.5234,2628.0,629919000.0
AZ,TRO,,HHN,-116.4257,33.5234,2628.0,629919000.0
AZ,TRO,,HHZ,-116.4257,33.5234,2628.0,629919000.0
AZ,TRO,,HLE,-116.425697,33.523399,2628.0,536935.0
AZ,TRO,,HLN,-116.425697,33.523399,2628.0,536935.0
AZ,TRO,,HLZ,-116.425697,33.523399,2628.0,536935.0
AZ,TRO,,HNE,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,HNN,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,HNZ,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,LCE,-116.4257,33.5234,2628.0,1000000.0
AZ,TRO,,LCQ,-116.4257,33.5234,2628.0,1.0
AZ,TRO,,LHE,-116.4257,33.5234,2628.0,627252000.0
AZ,TRO,,LHN,-116.4257,33.5234,2628.0,627252000.0
AZ,TRO,,LHZ,-116.4257,33.5234,2628.0,627252000.0
AZ,TRO,,LNE,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,LNN,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,LNZ,-116.4257,33.5234,2628.0,427894.0
AZ,TRO,,LOG,-116.4257,33.5234,2628.0,
AZ,TRO,,OCF,-116.4257,33.5234,2628.0,
AZ,TRO,,SHE,-116.4257,33.5234,2628.0,144285000.0
AZ,TRO,,SHN,-116.4257,33.5234,2628.0,144285000.0
AZ,TRO,,SHZ,-116.4257,33.5234,2628.0,144285000.0
AZ,TRO,,SLE,-116.425697,33.523399,2628.0,2520590.0
AZ,TRO,,SLN,-116.425697,33.523399,2628.0,2520590.0
AZ,TRO,,SLZ,-116.425697,33.523399,2628.0,2436570.0
AZ,TRO,,VCO,-116.4257,33.5234,2628.0,6.67
AZ,TRO,,VEA,-116.4257,33.5234,2628.0,1000.0
AZ,TRO,,VEC,-116.4257,33.5234,2628.0,1000.0
AZ,TRO,,VEP,-116.4257,33.5234,2628.0,6.67
AZ,TRO,,VKI,-116.4257,33.5234,2628.0,1.0
AZ,TRO,,VM0,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM1,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM2,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM3,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM4,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM5,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VM6,-116.4257,33.5234,2628.0,10.0
AZ,TRO,,VPB,-116.4257,33.5234,2628.0,10.0
AZ,YAQ,,BHE,-116.3539,33.1666,430.0,789683000.0
AZ,YAQ,,BHN,-116.3539,33.1666,430.0,789683000.0
AZ,YAQ,,BHZ,-116.3539,33.1666,430.0,789683000.0
AZ,YAQ,,HHE,-116.3539,33.1666,430.0,790444000.0
AZ,YAQ,,HHN,-116.3539,33.1666,430.0,790444000.0
AZ,YAQ,,HHZ,-116.3539,33.1666,430.0,790444000.0
AZ,YAQ,,HNE,-116.3539,33.1666,430.0,268468.0
AZ,YAQ,,HNN,-116.3539,33.1666,430.0,268468.0
AZ,YAQ,,HNZ,-116.3539,33.1666,430.0,268468.0
AZ,YAQ,,LHE,-116.3539,33.1666,430.0,788694000.0
AZ,YAQ,,LHN,-116.3539,33.1666,430.0,788694000.0
AZ,YAQ,,LHZ,-116.3539,33.1666,430.0,788694000.0
BC,CCX,,HHE,-116.66446,31.867887,36.6,918482328.0
BC,CCX,,HHN,-116.66446,31.867887,36.6,921642462.0
BC,CCX,,HHZ,-116.66446,31.867887,36.6,917911116.0
BC,CCX,,HNE,-116.66446,31.867887,36.6,633975.87
BC,CCX,,HNN,-116.66446,31.867887,36.6,632503.54
BC,CCX,,HNZ,-116.66446,31.867887,36.6,633658.6
BC,ALAMX,,HHE,-115.7083,32.0075,325.0,920398680.0
BC,ALAMX,,HHN,-115.7083,32.0075,325.0,922789530.0
BC,ALAMX,,HHZ,-115.7083,32.0075,325.0,919154898.0
BC,ALAMX,,HNE,-115.7083,32.0075,325.0,633468.24
BC,ALAMX,,HNN,-115.7083,32.0075,325.0,633417.74
BC,ALAMX,,HNZ,-115.7083,32.0075,325.0,633848.96
BC,CBX,,HHE,-116.6636,32.3131,1250.0,498132000.0
BC,CBX,,HHN,-116.6636,32.3131,1250.0,498132000.0
BC,CBX,,HHZ,-116.6636,32.3131,1250.0,497822400.0
BC,CBX,,HNE,-116.6636,32.3131,1250.0,634918.94
BC,CBX,,HNN,-116.6636,32.3131,1250.0,634918.94
BC,CBX,,HNZ,-116.6636,32.3131,1250.0,634524.32
BC,CHX,,BHE,-115.0521,31.4721,40.0,625197188.0
BC,CHX,,BHN,-115.0521,31.4721,40.0,618897972.0
BC,CHX,,BHZ,-115.0521,31.4721,40.0,629921600.0
BC,CHX,,HHE,-115.0521,31.4721,40.0,918482328.0
BC,CHX,,HHN,-115.0521,31.4721,40.0,917237772.0
BC,CHX,,HHZ,-115.0521,31.4721,40.0,917911116.0
BC,CHX,,HNE,-115.0521,31.4721,40.0,633581.6
BC,CHX,,HNN,-115.0521,31.4721,40.0,632897.14
BC,CHX,,HNZ,-115.0521,31.4721,40.0,634927.69
AZ,KNW,,ACE,-116.7119,33.7141,1507.0,
AZ,KNW,,BH1,-116.7119,33.7141,1507.0,209773000.0
AZ,KNW,,BH2,-116.7119,33.7141,1507.0,209773000.0
AZ,KNW,,BHE,-116.7119,33.7141,1507.0,629313000.0
AZ,KNW,,BHN,-116.7119,33.7141,1507.0,629313000.0
AZ,KNW,,BHZ,-116.7119,33.7141,1507.0,629313000.0
AZ,KNW,,BL1,-116.7119,33.7141,1507.0,13110800.0
AZ,KNW,,BL2,-116.7119,33.7141,1507.0,13110800.0
AZ,KNW,,BLE,-116.7119,33.7141,1507.0,13110800.0
AZ,KNW,,BLN,-116.7119,33.7141,1507.0,13110800.0
AZ,KNW,,BLZ,-116.7119,33.7141,1507.0,13110800.0
AZ,KNW,,BNE,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,BNN,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,BNZ,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,EH1,-116.7119,33.7141,1507.0,31430900.0
AZ,KNW,,EH2,-116.7119,33.7141,1507.0,31430900.0
AZ,KNW,,EHZ,-116.7119,33.7141,1507.0,31430900.0
AZ,KNW,,HH1,-116.7119,33.7141,1507.0,210121000.0
AZ,KNW,,HH2,-116.7119,33.7141,1507.0,210121000.0
AZ,KNW,,HHE,-116.7119,33.7141,1507.0,629919000.0
AZ,KNW,,HHN,-116.7119,33.7141,1507.0,629919000.0
AZ,KNW,,HHZ,-116.7119,33.7141,1507.0,629919000.0
AZ,KNW,,HL1,-116.7119,33.7141,1507.0,13132600.0
AZ,KNW,,HL2,-116.7119,33.7141,1507.0,13132600.0
AZ,KNW,,HLE,-116.711899,33.7141,1507.0,536935.0
AZ,KNW,,HLN,-116.711899,33.7141,1507.0,536935.0
AZ,KNW,,HLZ,-116.711899,33.7141,1507.0,536935.0
AZ,KNW,,HNE,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,HNN,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,HNZ,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,LCE,-116.7119,33.7141,1507.0,1000000.0
AZ,KNW,,LCQ,-116.7119,33.7141,1507.0,1.0
AZ,KNW,,LHE,-116.7119,33.7141,1507.0,627252000.0
AZ,KNW,,LHN,-116.7119,33.7141,1507.0,627252000.0
AZ,KNW,,LHZ,-116.7119,33.7141,1507.0,627252000.0
AZ,KNW,,LNE,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,LNN,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,LNZ,-116.7119,33.7141,1507.0,427894.0
AZ,KNW,,LOG,-116.7119,33.7141,1507.0,
AZ,KNW,,OCF,-116.7119,33.7141,1507.0,
AZ,KNW,,VCO,-116.7119,33.7141,1507.0,6.67
AZ,KNW,,VEA,-116.7119,33.7141,1507.0,1000.0
AZ,KNW,,VEC,-116.7119,33.7141,1507.0,1000.0
AZ,KNW,,VEP,-116.7119,33.7141,1507.0,6.67
AZ,KNW,,VKI,-116.7119,33.7141,1507.0,1.0
AZ,KNW,,VM0,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM1,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM2,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM3,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM4,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM5,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VM6,-116.7119,33.7141,1507.0,10.0
AZ,KNW,,VPB,-116.7119,33.7141,1507.0,10.0
BC,CORX,,HHE,-117.2482,32.4154,74.24,299639996.43
BC,CORX,,HHN,-117.2482,32.4154,74.24,299639996.43
BC,CORX,,HHZ,-117.2482,32.4154,74.24,299639996.43
BC,CORX,,HNE,-117.2482,32.4154,74.24,204000.0
BC,CORX,,HNN,-117.2482,32.4154,74.24,204000.0
BC,CORX,,HNZ,-117.2482,32.4154,74.24,204000.0
BC,GUVIX,,HHE,-115.076,32.3029,10.0,271315030.8
BC,GUVIX,,HHN,-115.076,32.3029,10.0,271315030.8
BC,GUVIX,,HHZ,-115.076,32.3029,10.0,271315030.8
BC,GUVIX,,HNE,-115.076,32.3029,10.0,184664.49
BC,GUVIX,,HNN,-115.076,32.3029,10.0,184597.19
BC,GUVIX,,HNZ,-115.076,32.3029,10.0,184664.49
BC,DOCTX,,HHE,-114.7452,31.9595,0.0,464990341.2
BC,DOCTX,,HHN,-114.7452,31.9595,0.0,465858548.1
BC,DOCTX,,HHZ,-114.7452,31.9595,0.0,465568646.4
BC,DOCTX,,HNE,-114.7452,31.9595,0.0,316347.36
BC,DOCTX,,HNN,-114.7452,31.9595,0.0,315651.11
BC,DOCTX,,HNZ,-114.7452,31.9595,0.0,316663.83
BC,JARAX,,HHE,-115.5815,32.5378,0.0,465279493.8
BC,JARAX,,HHN,-115.5815,32.5378,0.0,465568646.4
BC,JARAX,,HHZ,-115.5815,32.5378,0.0,465568646.4
BC,JARAX,,HNE,-115.5815,32.5378,0.0,315651.11
BC,JARAX,,HNN,-115.5815,32.5378,0.0,317430.76
BC,JARAX,,HNZ,-115.5815,32.5378,0.0,317177.42
BC,CPX,,BHE,-115.305,32.4195,192.0,625197000.0
BC,CPX,,BHN,-115.305,32.4195,192.0,618898000.0
BC,CPX,,BHZ,-115.305,32.4195,192.0,629922000.0
BC,CPX,,HHE,-115.305,32.4195,192.0,917134000.0
BC,CPX,,HHN,-115.305,32.4195,192.0,922216000.0
BC,CPX,,HHZ,-115.305,32.4195,192.0,918482000.0
BC,CPX,,HNE,-115.305,32.4195,192.0,632136.0
BC,CPX,,HNN,-115.305,32.4195,192.0,632961.0
BC,CPX,,HNZ,-115.305,32.4195,192.0,630930.0
BC,PIX,,HHE,-113.4599,31.5629,77.8,919825920.0
BC,PIX,,HHN,-113.4599,31.5629,77.8,918582912.0
BC,PIX,,HHZ,-113.4599,31.5629,77.8,918012404.0
BC,PIX,,HNE,-113.4599,31.5629,77.8,629868.93
BC,PIX,,HNN,-113.4599,31.5629,77.8,630577.29
BC,PIX,,HNZ,-113.4599,31.5629,77.8,633666.75
BC,PBX,,HHE,-116.7251,31.7415,345.0,928886652.0
BC,PBX,,HHN,-116.7251,31.7415,345.0,932662614.0
BC,PBX,,HHZ,-116.7251,31.7415,345.0,928886652.0
BC,PBX,,HNE,-116.7251,31.7415,345.0,641724.88
BC,PBX,,HNN,-116.7251,31.7415,345.0,641724.88
BC,PBX,,HNZ,-116.7251,31.7415,345.0,641724.88
BC,OJONX,,HHE,-116.099,31.8573,894.0,929377785.34
BC,OJONX,,HHN,-116.099,31.8573,894.0,933155743.82
BC,OJONX,,HHZ,-116.099,31.8573,894.0,929377785.34
BC,OJONX,,HNE,-116.099,31.8573,894.0,1673.57
BC,OJONX,,HNN,-116.099,31.8573,894.0,1668.22
BC,OJONX,,HNZ,-116.099,31.8573,894.0,1672.57
BC,PESCX,,HHE,-114.9649,32.4338,0.0,465568646.4
BC,PESCX,,HHN,-114.9649,32.4338,0.0,465568646.4
BC,PESCX,,HHZ,-114.9649,32.4338,0.0,465279493.8
BC,PESCX,,HNE,-114.9649,32.4338,0.0,315967.59
BC,PESCX,,HNN,-114.9649,32.4338,0.0,316164.07
BC,PESCX,,HNZ,-114.9649,32.4338,0.0,317106.9
BC,RITX,,HHE,-114.96158,32.166,9.0,465279493.8
BC,RITX,,HHN,-114.96158,32.166,9.0,465568646.4
BC,RITX,,HHZ,-114.96158,32.166,9.0,465568646.4
BC,RITX,,HNE,-114.96158,32.166,9.0,316417.41
BC,RITX,,HNN,-114.96158,32.166,9.0,316227.41
BC,RITX,,HNZ,-114.96158,32.166,9.0,316607.41
BC,RHX,,HHE,-115.2843,32.135,16.0,271315030.8
BC,RHX,,HHN,-115.2843,32.135,16.0,271216149.6
BC,RHX,,HHZ,-115.2843,32.135,16.0,271413162.9
BC,RHX,,HNE,-115.2843,32.135,16.0,184731.28
BC,RHX,,HNN,-115.2843,32.135,16.0,184664.49
BC,RHX,,HNZ,-115.2843,32.135,16.0,184664.49
AZ,SND,,ACE,-116.6129,33.551899,1358.0,
AZ,SND,,BH1,-116.6129,33.551899,1358.0,209773000.0
AZ,SND,,BH2,-116.6129,33.551899,1358.0,209773000.0
AZ,SND,,BHE,-116.6129,33.551899,1358.0,629313000.0
AZ,SND,,BHN,-116.6129,33.551899,1358.0,629313000.0
AZ,SND,,BHZ,-116.6129,33.551899,1358.0,629313000.0
AZ,SND,,BL1,-116.6129,33.551899,1358.0,13110800.0
AZ,SND,,BL2,-116.6129,33.551899,1358.0,13110800.0
AZ,SND,,BLE,-116.6129,33.551899,1358.0,13110800.0
AZ,SND,,BLN,-116.6129,33.551899,1358.0,13110800.0
AZ,SND,,BLZ,-116.6129,33.551899,1358.0,13110800.0
AZ,SND,,EH1,-116.6129,33.551899,1358.0,31430900.0
AZ,SND,,EH2,-116.6129,33.551899,1358.0,31430900.0
AZ,SND,,EHZ,-116.6129,33.551899,1358.0,31430900.0
AZ,SND,,HH1,-116.6129,33.551899,1358.0,790994000.0
AZ,SND,,HH2,-116.6129,33.551899,1358.0,790994000.0
AZ,SND,,HHE,-116.6129,33.551899,1358.0,629919000.0
AZ,SND,,HHN,-116.6129,33.551899,1358.0,629919000.0
AZ,SND,,HHZ,-116.6129,33.551899,1358.0,629919000.0
AZ,SND,,HL1,-116.6129,33.551899,1358.0,13132600.0
AZ,SND,,HL2,-116.6129,33.551899,1358.0,13132600.0
AZ,SND,,HLE,-116.6129,33.551899,1358.0,536935.0
AZ,SND,,HLN,-116.6129,33.551899,1358.0,536935.0
AZ,SND,,HLZ,-116.6129,33.551899,1358.0,536935.0
AZ,SND,,HNE,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,HNN,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,HNZ,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,LCE,-116.6129,33.551899,1358.0,1000000.0
AZ,SND,,LCQ,-116.6129,33.551899,1358.0,1.0
AZ,SND,,LHE,-116.6129,33.551899,1358.0,627252000.0
AZ,SND,,LHN,-116.6129,33.551899,1358.0,627252000.0
AZ,SND,,LHZ,-116.6129,33.551899,1358.0,627252000.0
AZ,SND,,LNE,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,LNN,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,LNZ,-116.6129,33.551899,1358.0,427894.0
AZ,SND,,LOG,-116.6129,33.551899,1358.0,
AZ,SND,,OCF,-116.6129,33.551899,1358.0,
AZ,SND,,VCO,-116.6129,33.551899,1358.0,6.67
AZ,SND,,VEA,-116.6129,33.551899,1358.0,1000.0
AZ,SND,,VEC,-116.6129,33.551899,1358.0,1000.0
AZ,SND,,VEP,-116.6129,33.551899,1358.0,6.67
AZ,SND,,VKI,-116.6129,33.551899,1358.0,1.0
AZ,SND,,VM0,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM1,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM2,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM3,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM4,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM5,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VM6,-116.6129,33.551899,1358.0,10.0
AZ,SND,,VPB,-116.6129,33.551899,1358.0,10.0
BC,SPX,,HHE,-115.466,31.0451,2835.0,926369000.0
BC,SPX,,HHN,-115.466,31.0451,2835.0,932663000.0
BC,SPX,,HHZ,-115.466,31.0451,2835.0,928887000.0
BC,SPX,,HNE,-115.466,31.0451,2835.0,641712.0
BC,SPX,,HNN,-115.466,31.0451,2835.0,641712.0
BC,SPX,,HNZ,-115.466,31.0451,2835.0,641712.0
BC,SJX,,HHE,-115.948,32.0048,1616.0,920298870.0
BC,SJX,,HHN,-115.948,32.0048,1616.0,918482328.0
BC,SJX,,HHZ,-115.948,32.0048,1616.0,919726884.0
BC,SJX,,HNE,-115.948,32.0048,1616.0,634102.78
BC,SJX,,HNN,-115.948,32.0048,1616.0,632947.45
BC,SJX,,HNZ,-115.948,32.0048,1616.0,634864.24
BC,SLRCX,,HHE,-114.7049,32.4579,47.0,271118017.5
BC,SLRCX,,HHN,-114.7049,32.4579,47.0,271216149.6
BC,SLRCX,,HHZ,-114.7049,32.4579,47.0,271216149.6
BC,SLRCX,,HNE,-114.7049,32.4579,47.0,184597.19
BC,SLRCX,,HNN,-114.7049,32.4579,47.0,184731.28
BC,SLRCX,,HNZ,-114.7049,32.4579,47.0,184597.19
BC,SQX,,HHE,-115.875796,30.57618,101.0,920398680.0
BC,SQX,,HHN,-115.875796,30.57618,101.0,919726884.0
BC,SQX,,HHZ,-115.875796,30.57618,101.0,920971440.0
BC,SQX,,HNE,-115.875796,30.57618,101.0,633862.2
BC,SQX,,HNN,-115.875796,30.57618,101.0,632452.96
BC,SQX,,HNZ,-115.875796,30.57618,101.0,633404.78
BC,RMX,,HHE,-116.0288,32.5535,1278.0,271315030.8
BC,RMX,,HHN,-116.0288,32.5535,1278.0,271315030.8
BC,RMX,,HHZ,-116.0288,32.5535,1278.0,271315030.8
BC,RMX,,HNE,-116.0288,32.5535,1278.0,184530.62
BC,RMX,,HNN,-116.0288,32.5535,1278.0,184798.07
BC,RMX,,HNZ,-116.0288,32.5535,1278.0,184530.62
BC,SFX,,HHE,-114.851,31.0376,39.0,915993216.0
BC,SFX,,HHN,-114.851,31.0376,39.0,920398680.0
BC,SFX,,HHZ,-114.851,31.0376,39.0,917911116.0
BC,SFX,,HNE,-114.851,31.0376,39.0,641724.68
BC,SFX,,HNN,-114.851,31.0376,39.0,641724.68
BC,SFX,,HNZ,-114.851,31.0376,39.0,641724.68
BC,TL2X,,HHE,-115.109,32.4481,15.0,1257782627.23
BC,TL2X,,HHN,-115.109,32.4481,15.0,1261559752.24
BC,TL2X,,HHZ,-115.109,32.4481,15.0,1257782627.23
BC,SV2X,,HHE,-116.2384,31.3398,135.0,926369344.0
BC,SV2X,,HHN,-116.2384,31.3398,135.0,932662614.0
BC,SV2X,,HHZ,-116.2384,31.3398,135.0,928886652.0
BC,SV2X,,HNE,-116.2384,31.3398,135.0,641712.04
BC,SV2X,,HNN,-116.2384,31.3398,135.0,641712.04
BC,SV2X,,HNZ,-116.2384,31.3398,135.0,641712.04
BC,VTX,,HHE,-115.784,31.3914,746.0,922215996.0
BC,VTX,,HHN,-115.784,31.3914,746.0,924034860.0
BC,VTX,,HHZ,-115.784,31.3914,746.0,919726884.0
BC,VTX,,HNE,-115.784,31.3914,746.0,632326.05
BC,VTX,,HNN,-115.784,31.3914,746.0,632262.6
BC,VTX,,HNZ,-115.784,31.3914,746.0,633608.22
BC,TJX,,HHE,-117.0543,32.51017,210.0,271315030.8
BC,TJX,,HHN,-117.0543,32.51017,210.0,271216149.6
BC,TJX,,HHZ,-117.0543,32.51017,210.0,271315030.8
BC,TJX,,HNE,-117.0543,32.51017,210.0,184597.19
BC,TJX,,HNN,-117.0543,32.51017,210.0,184664.49
BC,TJX,,HNZ,-117.0543,32.51017,210.0,184597.19
BC,YUCAX,,HHE,-115.0094,32.6054,0.0,465858548.1
BC,YUCAX,,HHN,-115.0094,32.6054,0.0,465279493.8
BC,YUCAX,,HHZ,-115.0094,32.6054,0.0,465279493.8
BC,YUCAX,,HNE,-115.0094,32.6054,0.0,316790.42
BC,YUCAX,,HNN,-115.0094,32.6054,0.0,315777.7
BC,YUCAX,,HNZ,-115.0094,32.6054,0.0,316994.29
BC,TKX,,HHE,-116.6075,32.5687,541.0,271216149.6
BC,TKX,,HHN,-116.6075,32.5687,541.0,271216149.6
BC,TKX,,HHZ,-116.6075,32.5687,541.0,271216149.6
